,ch1,ch2,ch3,ch4
0,-26.51,43.42,140.32,-28.44
1,-7.44,30.81,-10.77,-8.97
2,3.78,40.28,-81.4,-6.99
3,-18.27,-23.14,-40.0,-15.49
4,-17.03,4.57,-3.32,-31.64
5,-16.44,-19.1,56.87,6.47
6,-16.61,43.15,46.45,-2.69
7,5.39,89.74,-36.6,8.26
8,-38.58,2.37,-5.94,-27.31
9,51.61,34.18,-25.57,-26.59
10,52.54,2.64,-2.34,-13.64
11,-132.61,10.05,-0.47,-0.42
12,-21.23,68.38,89.1,-23.44
13,0.18,24.76,-31.44,5.71
14,-71.6,-24.62,11.45,-59.78
15,-16.12,-10.65,51.08,-21.09
16,35.68,3.68,-43.79,-7.9
17,-46.4,38.59,0.58,-12.27
18,-22.37,1.51,-1.71,-22.56
19,-8.56,10.44,38.5,-29.58
20,-3.46,28.81,60.58,4.53
21,-20.37,-12.4,5.57,-20.08
22,3.26,33.46,-46.18,-21.68
23,43.92,34.56,-5.99,-17.86
24,-11.45,21.04,2.67,-4.98
25,-102.26,2.63,5.12,-16.21
26,-19.8,41.41,11.37,-19.08
27,5.13,13.35,-0.83,-17.53
28,10.17,82.05,138.1,-8.38
29,-35.61,112.8,238.5,67.65
30,-32.41,-78.65,-160.64,-84.28
31,-21.03,-46.84,-103.87,-35.79
32,1.34,17.64,-33.37,-17.42
33,-3.68,1.68,-7.67,-14.08
34,-41.02,29.32,2.17,-14.01
35,17.28,10.33,5.39,-21.27
36,-25.47,-8.97,100.26,-14.74
37,11.41,59.8,0.91,-31.26
38,-24.7,36.62,-15.12,3.62
39,30.36,-8.96,-15.79,-14.13
40,-2.38,-6.7,0.56,-11.67
41,-147.46,0.78,-11.14,-24.36
42,8.49,13.3,3.66,-19.45
43,-1.44,18.44,9.65,-17.77
44,-6.2,41.89,22.18,37.25
45,-6.36,43.53,85.4,-36.81
46,-18.07,-3.63,44.45,-43.2
47,-8.86,2.65,-41.11,-21.75
48,-6.74,-16.77,17.24,-20.59
49,-41.84,7.92,33.14,-6.35
50,91.02,32.03,-39.12,-32.49
51,-89.39,40.62,35.17,-13.25
52,-43.12,91.75,184.83,-7.41
53,-20.03,-37.07,-94.84,-36.57
54,-5.85,-25.38,-80.86,10.8
55,-57.39,-22.39,-17.46,-33.23
56,11.28,26.11,-5.08,-16.08
57,-4.87,-0.15,9.24,-5.42
58,60.03,44.83,17.03,10.96
59,-35.32,38.98,3.92,-15.61
60,-64.83,9.65,9.09,-32.57
61,-29.35,15.47,5.94,-28.43
62,-18.26,18.1,7.01,44.16
63,-9.97,13.09,37.51,-68.36
64,-9.86,25.74,71.3,-23.29
65,-25.9,35.24,12.49,-4.48
66,-8.99,24.07,22.73,-20.84
67,-9.38,8.77,-47.11,-33.66
68,46.86,22.21,-13.72,-11.06
69,76.66,13.88,14.79,-13.63
70,-174.5,1.14,112.72,-18.3
71,-35.34,5.49,33.27,-46.71
72,-21.4,12.27,31.43,-17.53
73,-17.34,19.45,-29.12,-2.85
74,-7.08,55.52,-75.17,1.09
75,17.17,28.7,-6.99,25.86
76,-0.24,-9.42,84.15,-61.41
77,-16.9,-0.85,-15.48,-17.81
78,-25.95,2.36,76.46,-22.04
79,40.53,25.6,-77.06,-6.33
80,-101.16,27.28,106.8,22.72
81,-42.37,25.29,-52.07,24.2
82,12.62,22.12,89.74,-40.41
83,-38.15,4.46,-74.47,-41.26
84,31.19,14.87,-15.95,-16.84
85,-42.54,-37.3,80.87,-36.46
86,-29.52,17.27,5.29,-17.9
87,-14.05,80.84,-4.49,1.05
88,75.56,75.82,14.8,-12.85
89,-19.78,9.34,13.45,-32.59
90,-82.92,-19.55,8.68,3.59
91,8.27,4.85,-0.97,-5.62
92,-25.08,48.93,8.06,25.02
93,-26.47,-24.59,99.89,-43.43
94,-4.72,39.14,-35.1,14.19
95,-7.45,-14.97,1.14,-30.42
96,-41.74,19.29,24.82,-24.03
97,-17.92,-28.9,-42.72,-17.98
98,29.34,-4.13,48.03,7.4
99,14.54,17.2,33.81,-50.77
100,52.84,23.29,-54.03,0.49
101,-143.66,-14.66,-2.29,-15.31
102,-48.94,17.3,-1.24,-24.49
103,-7.76,51.89,8.0,-2.78
104,-4.36,10.26,10.82,-6.93
105,33.57,-0.07,37.4,-13.91
106,-38.6,1.18,71.62,-7.08
107,-45.54,-26.91,-43.71,-16.22
108,-22.78,20.86,243.45,-24.42
109,-22.47,20.69,-50.12,-18.17
110,3.45,15.35,-126.48,48.75
111,95.27,-9.42,2.94,-45.09
112,-63.44,53.09,-15.9,-39.22
113,-92.61,51.2,42.2,-27.15
114,-11.59,-23.27,-35.69,13.59
115,-24.08,64.54,43.67,-30.74
116,-25.68,-27.39,-7.98,7.62
