ch1,ch2,ch3,ch4
-23.0,49.1,1.38,-18.82
-44.07,-0.25,6.04,-13.98
15.83,62.83,13.3,-37.08
-20.55,18.19,-6.44,-5.9
-22.9,75.2,6.66,-1.11
-22.58,-64.96,-0.1,-14.42
-16.95,-39.91,0.05,-0.48
-18.48,20.34,4.75,-41.88
-7.31,84.59,11.55,11.11
-32.27,-9.44,11.15,-56.61
-24.26,-82.59,1.83,1.83
-10.37,117.52,7.89,-10.98
-28.4,13.97,-1.53,-22.57
-2.97,77.87,10.8,22.16
-17.89,11.57,25.3,10.98
-11.88,121.4,9.96,-118.66
-57.44,-131.53,-8.33,5.65
-21.95,-24.12,1.74,-8.17
-10.01,-11.89,0.29,-12.25
-7.28,276.24,35.79,24.11
-25.75,-170.02,-13.59,-26.61
-31.65,30.49,-1.18,30.48
-54.38,-112.16,10.09,-48.92
5.57,98.52,-0.29,-5.1
-2.96,100.7,6.8,-29.06
-8.93,8.98,4.95,-8.86
-30.77,-10.55,20.54,-25.55
-6.59,24.13,-3.17,-1.12
-24.13,-67.13,3.51,-36.3
-28.46,78.17,6.2,-15.61
-7.35,40.23,2.6,-19.3
-13.48,-17.01,6.55,-7.69
-19.55,151.38,3.76,-12.82
-34.33,-55.25,-2.73,-31.37
-22.19,2.84,3.7,-18.09
8.77,70.4,9.67,-19.55
-29.66,27.37,1.8,-8.92
-14.77,80.29,12.32,-2.48
-18.62,-159.29,23.27,0.05
-20.88,32.42,-4.56,-96.11
-17.6,19.07,5.24,24.39
-10.91,124.31,8.8,-0.34
2.72,-59.37,3.77,-3.68
-9.36,105.03,21.96,17.29
-12.45,129.22,-6.25,9.56
-57.14,-128.33,18.54,-58.28
-8.34,4.49,-7.99,-28.89
-11.74,53.56,-0.17,-16.58
-10.29,-13.85,-0.05,-28.5
-20.45,-59.4,4.92,-13.89
