ch1,ch2,ch3,ch4
-25.13,-6.98,-33.83,-16.57
-47.89,26.96,-9.81,-10.14
-19.8,108.47,-1.73,-13.77
-15.92,40.84,16.61,-14.91
-24.64,-81.39,0.68,-20.63
-9.75,38.36,146.92,-15.02
-9.95,29.46,48.55,-24.45
0.58,72.08,40.08,-27.68
-13.88,-55.98,-143.48,-15.95
59.55,137.22,-28.49,1.11
16.81,4.56,-9.52,-13.26
-127.51,-71.17,-7.62,-21.96
-8.2,17.94,87.69,-16.55
-9.52,37.34,-22.21,-17.89
-68.36,-11.15,-11.35,-17.07
-24.01,-38.79,9.66,-14.81
-2.49,34.14,-15.6,-21.21
-5.22,33.44,4.41,-18.16
-15.58,40.66,48.0,-18.78
1.86,76.34,-5.34,-13.71
-19.19,97.48,-6.31,-15.31
-19.43,-59.04,257.22,-17.43
-27.53,-43.97,-87.42,-28.78
-30.15,-11.99,-28.8,-19.9
-23.92,13.57,-83.07,-19.28
20.22,8.85,-20.85,-6.87
116.95,104.75,-3.27,-16.41
-115.92,-32.24,0.48,-24.19
-90.19,55.38,36.08,-10.73
-37.02,74.81,90.74,-19.05
8.22,-2.16,-65.15,-18.93
5.43,60.96,-11.06,-11.59
-26.96,-7.49,50.64,-23.49
-2.04,19.56,57.45,-14.69
-7.62,-52.28,234.7,-26.03
-33.99,-64.53,-240.63,-26.48
-10.64,18.97,-14.97,-23.14
-0.95,97.11,-42.68,-9.3
-15.37,-30.53,-12.51,-21.59
98.43,56.29,-2.66,-16.61
-51.85,26.86,7.07,-20.6
-94.18,-3.0,14.94,-18.34
-13.72,66.38,59.46,-10.87
27.43,156.91,56.64,1.26
-61.89,-153.91,37.97,-29.72
-7.22,133.45,-64.32,-16.91
-44.94,-139.41,159.65,-44.16
-20.34,20.97,-51.38,-17.73
10.42,179.34,-0.74,-10.25
-20.04,-72.02,-85.02,-19.64
