ch1,ch2,ch3,ch4
-2.12,-1.61,-4.84,-17.15
-25.26,44.67,-110.51,3.25
-15.86,6.12,-22.74,-4.91
-15.49,-5.15,-1.6,-9.48
-13.93,37.81,86.89,-15.15
-1.67,57.46,102.39,-17.25
0.08,129.56,-129.52,-7.27
-13.06,-1.14,3.01,-1.73
20.67,72.46,3.13,-16.72
-35.46,-24.82,60.6,-19.91
-38.84,-16.58,19.3,-19.35
-18.59,-21.33,-33.11,-26.64
2.22,120.25,-0.27,-2.48
-6.71,60.67,2.26,-12.39
-44.3,-62.05,38.39,-11.67
-22.61,45.68,-26.12,-25.76
-20.31,-17.26,84.06,-21.33
21.38,122.35,63.94,-26.96
11.92,116.77,-68.03,-6.03
-17.29,17.2,5.08,-19.64
-23.44,-91.49,-51.16,-30.48
-3.09,11.51,16.32,-11.6
-13.25,50.59,-4.85,-16.79
5.65,59.01,43.3,-12.73
-8.54,96.74,-29.95,-15.48
-39.56,-36.48,4.06,-16.06
-8.25,106.23,32.71,-18.14
4.36,112.5,63.12,-9.97
-33.37,-15.01,-38.64,-17.18
-12.51,68.71,13.42,-13.81
-33.23,-57.0,62.45,-20.33
-35.05,-42.84,-58.83,-24.71
-8.16,235.86,46.22,-1.73
13.1,-108.28,-29.06,-21.69
24.05,87.61,-4.52,-12.01
-38.69,0.14,8.76,0.83
-47.27,-41.31,46.46,-31.32
-7.88,74.56,41.4,-13.11
-18.89,24.89,15.5,-21.24
-8.63,133.76,60.61,-11.73
-10.05,34.49,-8.35,-11.89
-3.94,100.28,-70.44,-3.67
-42.6,-108.35,9.92,-29.4
-6.73,114.37,7.81,-6.52
-11.04,-7.88,-2.63,-17.2
4.73,33.95,3.48,-4.1
17.77,109.59,32.95,-4.1
-49.35,-11.43,51.67,-11.43
-15.93,50.64,-13.32,-10.46
-15.49,171.11,-10.31,-4.81
