ch1,ch2,ch3,ch4
-18.13,8.13,-15.3,-48.6
-28.37,-9.68,-43.08,36.77
-9.66,23.92,35.05,-47.75
-21.53,13.51,12.22,-22.78
-3.94,37.57,27.47,-13.46
-11.13,38.91,3.89,-15.87
-33.35,-32.99,10.1,-58.88
-12.97,24.13,12.54,12.51
-12.52,11.28,7.01,-16.83
-6.83,29.37,4.25,-11.56
15.04,68.48,34.49,6.99
-27.03,-47.69,-7.82,-42.74
-13.52,8.39,5.48,-29.88
-14.7,21.22,3.93,-11.2
-3.92,28.01,14.32,-11.69
-1.95,42.48,2.34,-10.18
-6.57,21.57,-5.57,-15.6
-19.36,38.55,-4.75,-39.67
-24.32,15.43,12.98,-0.37
-3.3,1.81,9.6,-19.22
-15.83,9.42,5.03,-21.46
-11.24,10.63,-8.97,-16.29
-6.19,14.28,27.92,-21.09
-9.82,24.77,1.53,-21.5
-10.88,28.59,2.79,-15.08
-18.41,19.87,1.04,-24.78
-9.12,19.2,2.59,-22.14
-7.5,62.29,3.94,-12.09
-12.22,21.67,6.25,28.33
-15.26,-21.18,3.45,-37.71
-28.12,0.2,-6.67,-30.04
-16.8,10.57,15.56,-55.2
-13.88,24.68,13.12,29.73
-16.79,5.52,-15.77,-41.94
-17.41,17.98,7.56,3.87
-21.32,10.53,-7.97,-29.99
-3.09,39.35,4.27,-17.18
-9.93,27.25,1.07,-15.95
-18.68,21.5,-5.49,-24.76
-2.75,35.84,3.54,-19.98
-12.3,24.66,7.1,-20.62
-45.41,-34.05,-3.84,-17.08
4.71,32.65,34.87,3.13
-15.16,9.28,-15.64,-48.29
-29.57,6.3,1.97,-37.79
-12.77,35.2,-4.58,-5.08
-10.72,24.53,13.61,-12.01
-17.68,10.4,37.07,-13.84
-15.08,30.27,-15.81,4.85
-13.71,37.71,0.43,-3.93
