,ch1,ch2,ch3,ch4
0,-11.31,34.71,30.98,3.68
1,-17.37,-39.28,28.29,-2.86
2,-25.75,2.43,34.08,5.54
3,2.37,41.57,34.37,8.46
4,20.67,65.53,31.45,4.55
5,-5.46,-46.99,32.0,1.82
6,-31.54,-34.18,32.69,0.5
7,22.47,12.46,28.47,-6.16
8,22.99,22.48,34.01,-0.03
9,-31.95,5.76,38.94,4.95
10,-11.96,-36.98,32.27,-2.96
11,51.81,1.89,30.18,-4.07
12,1.31,28.18,30.4,-4.63
13,-4.1,32.11,34.7,1.82
14,-7.35,-25.63,33.75,-1.55
15,-19.19,-10.57,34.75,-1.16
16,2.46,9.88,36.62,-5.96
17,16.4,32.88,30.41,-10.92
18,58.8,29.1,32.52,-7.48
19,5.64,19.23,36.65,-2.22
20,-39.37,6.69,31.24,-5.45
21,30.48,50.27,29.43,-8.44
22,23.54,-8.49,32.08,-7.14
23,24.55,-22.55,26.35,-8.73
24,24.44,-20.22,34.25,-7.29
25,20.21,4.93,30.65,-6.14
26,11.87,10.55,30.52,-5.3
27,28.95,47.26,33.02,-5.0
28,7.77,-6.96,30.87,-2.88
29,-38.26,-25.56,34.67,-3.09
30,-6.15,-11.97,35.8,3.89
31,29.44,44.54,32.64,-1.54
32,83.33,22.4,32.72,-2.53
33,-23.47,15.63,34.73,-0.08
34,-24.18,-0.09,31.94,0.25
35,14.76,28.2,32.42,3.97
36,-11.72,29.36,34.87,6.34
37,34.33,55.68,34.41,3.76
38,-13.51,54.19,33.34,4.51
39,-21.52,-22.73,33.87,4.8
40,-32.51,-25.04,33.26,5.89
41,-4.05,-7.74,29.95,4.97
42,-25.64,-4.45,39.18,15.79
43,1.79,15.07,27.91,5.67
44,-22.46,39.53,34.62,6.5
45,-50.77,-6.54,35.73,7.79
46,-30.85,22.47,31.42,11.43
47,-3.69,36.12,31.83,9.68
48,-24.03,8.24,33.45,8.82
49,-38.48,21.73,34.18,9.71
50,-47.43,1.66,35.8,6.92
51,-26.63,24.1,34.72,6.98
52,-13.75,9.72,32.49,5.81
53,-25.89,28.64,36.15,5.05
