,ch1,ch2,ch3,ch4
0,-17.6,24.45,9.03,-12.51
1,-73.18,2.4,10.33,-13.79
2,37.23,20.67,11.49,-13.63
3,43.27,50.79,7.2,-17.84
4,-16.45,16.0,6.11,-13.95
5,-44.13,20.46,7.18,-15.29
6,-28.76,8.38,5.62,-15.82
7,-4.06,19.2,8.07,-15.94
8,27.81,70.53,8.92,-12.71
9,-40.31,47.03,6.16,-18.29
10,-42.03,43.76,5.33,-19.42
11,-1.75,-1.2,7.78,-13.33
12,-44.5,-21.07,6.08,-17.0
13,13.13,12.37,7.12,-19.65
14,6.86,35.81,7.27,-16.37
15,-24.95,25.21,6.55,-15.61
16,-28.1,23.54,7.26,-19.7
17,-30.96,1.28,7.54,-16.22
18,-55.8,-1.53,12.12,-16.51
19,53.08,40.78,5.89,-19.78
20,5.83,35.69,1.88,-19.33
21,-7.36,32.72,9.1,-21.15
22,-40.74,37.26,11.21,-9.56
23,-9.53,26.8,13.21,-12.96
24,-51.94,3.39,9.4,-16.07
25,39.92,44.54,4.71,-24.82
26,10.99,107.35,12.43,-13.55
27,-58.44,-90.37,9.29,-18.51
28,21.75,14.94,11.01,-14.56
29,-28.97,18.48,3.65,-23.39
30,-9.37,7.61,9.99,-22.05
31,-43.37,-1.72,10.43,-15.52
32,6.63,25.69,7.62,-18.2
33,14.36,36.02,4.22,-22.5
34,-36.09,13.41,10.0,-18.91
35,-51.33,11.91,10.83,-15.38
36,4.16,21.61,8.03,-17.87
37,-2.31,34.72,11.1,-10.54
38,-68.95,18.07,6.41,-14.41
39,17.53,65.44,7.18,-13.57
40,-38.33,-70.25,12.99,-13.44
41,61.56,31.23,6.3,-16.84
42,3.45,5.27,4.04,-25.45
43,-16.39,38.07,10.52,-11.17
44,-18.56,2.49,8.52,-12.14
45,-52.35,-13.93,4.92,-17.07
46,22.31,50.29,7.17,-14.68
47,-0.25,32.32,6.42,-16.64
48,-12.86,4.67,4.23,-19.76
49,-16.02,27.97,7.47,-16.98
50,-29.51,-3.19,6.61,-17.68
51,-28.34,2.3,3.55,-17.42
52,-67.39,-3.85,7.35,-14.87
53,29.83,41.5,4.26,-17.35
54,13.34,33.46,2.13,-16.99
55,-51.52,-11.3,5.89,-19.2
56,11.45,34.54,11.09,-14.62
57,-27.87,5.94,9.91,-8.43
58,-23.39,21.24,7.95,-17.45
59,51.28,33.92,4.18,-22.31
60,8.63,-3.27,8.06,-17.37
