ch1,ch2,ch3,ch4
32.8,5.12,3.77,-10.66
-48.37,27.85,4.77,-16.19
-40.0,29.85,4.22,-19.08
-28.57,60.24,7.36,-11.57
-21.07,-38.65,4.78,-10.43
15.64,23.44,7.72,-2.73
-5.27,46.42,1.34,-24.75
-13.07,19.33,3.62,-18.76
-10.64,26.41,2.37,-15.34
-13.31,46.77,4.24,-5.98
-35.78,-4.54,2.51,-11.68
-14.37,19.45,6.05,-2.96
-22.47,40.5,2.24,-30.92
-28.43,21.17,1.14,-18.46
-48.42,13.77,1.43,-16.25
-7.35,38.39,3.43,-14.98
-23.03,-30.17,1.16,-16.1
-17.52,17.82,-0.56,-13.78
-10.55,32.79,0.69,-16.9
-40.34,16.78,2.85,-11.46
-14.65,24.68,0.43,-14.8
10.78,-1.65,0.48,-17.51
-25.44,0.01,4.84,-14.97
-35.08,14.17,5.07,-13.82
13.81,38.37,7.38,-15.98
39.21,77.11,5.95,-13.89
-56.35,6.98,3.38,-15.34
4.62,40.66,11.68,-8.83
-24.8,42.02,8.68,-15.69
-42.07,-16.34,6.02,-14.17
-16.58,-29.33,8.93,-5.32
-58.36,-3.78,10.07,4.04
-16.9,9.99,7.78,-27.16
-3.23,44.61,5.79,-21.41
-40.25,46.89,6.44,-13.14
-29.97,-7.52,4.58,-30.64
24.0,15.72,5.83,-23.59
-27.09,-7.6,6.14,-16.34
0.95,18.09,7.37,-10.91
7.53,40.23,3.85,-19.26
1.05,42.73,6.33,-15.96
10.84,53.45,6.94,-17.03
-8.14,15.27,9.64,-17.19
-5.85,46.62,9.76,-17.07
-83.15,-21.86,10.12,-16.58
-44.62,21.91,8.33,-17.47
-82.07,4.09,8.8,-6.67
1.66,19.18,6.55,-12.83
47.89,44.01,4.69,-13.53
-22.91,19.08,3.69,-14.44
