,ch1,ch2,ch3,ch4
0,-24.25,0.8,13.24,43.4
1,-22.19,-16.78,10.8,-47.49
2,-15.44,51.23,13.85,-68.01
3,-13.27,15.63,13.47,-8.05
4,-13.87,17.97,19.57,1.74
5,-21.81,10.0,84.0,8.56
6,-2.19,51.87,-25.82,-59.81
7,1.84,101.66,-28.7,39.36
8,-54.88,-150.97,-29.67,-69.06
9,-18.7,16.64,11.4,63.2
10,-12.39,-7.38,39.68,-9.5
11,-13.02,5.73,-4.0,-73.76
12,-20.23,-26.31,-8.86,-25.92
13,-11.36,-10.87,-24.42,-55.28
14,-12.7,13.64,32.13,94.68
15,-13.29,11.66,22.1,-55.81
16,-22.66,-23.96,-2.05,-14.26
17,-25.11,67.55,14.15,-19.21
18,3.4,-3.88,12.31,70.33
19,-5.15,2.28,1.57,-63.67
20,-21.08,46.68,20.84,-51.58
21,-39.69,-19.84,61.79,-2.9
22,-16.47,52.12,-25.32,34.22
23,-19.01,-80.79,16.05,-56.3
24,-5.11,20.92,-17.05,-67.84
25,-1.79,37.75,45.86,52.02
26,-13.38,-24.79,-10.3,-38.65
27,-6.38,11.45,36.54,18.09
28,-19.53,13.11,-49.67,38.16
29,-27.17,-5.31,2.74,-68.77
30,-6.39,24.37,7.14,32.56
31,-24.2,-17.77,16.59,-54.56
32,-20.85,56.2,-0.75,-23.74
33,3.77,154.03,38.66,-5.07
34,-11.16,-89.51,18.73,-57.9
35,-20.41,-18.02,10.17,233.23
36,-31.23,-27.54,16.86,-109.81
37,-17.39,-13.44,6.9,-87.53
38,-17.84,-24.06,28.45,68.45
39,-15.26,49.03,39.82,47.65
40,-9.23,22.75,-13.04,-39.13
41,-12.67,29.8,-80.03,-184.45
42,-24.31,-10.29,53.0,-138.79
43,1.54,97.41,19.91,297.96
44,10.23,41.42,76.67,-106.85
45,-11.08,26.79,48.75,54.46
46,-20.26,0.97,-49.78,-44.72
47,-10.11,-16.93,-9.03,-34.22
48,-34.52,-21.69,33.78,1.81
49,-59.67,-19.5,23.72,36.66
50,5.12,125.55,-27.46,-22.45
51,-38.13,-100.88,45.47,-45.85
52,-17.65,-36.46,-27.54,-32.3
53,-17.79,-35.43,-16.03,-23.53
54,-12.41,-29.32,67.43,102.45
55,2.11,159.91,81.74,162.59
56,-23.91,-44.27,-85.16,-102.85
57,-3.83,-38.96,-34.21,-102.17
58,-26.35,44.7,9.14,-25.16
