,ch1,ch2,ch3,ch4
0,-48.95,-74.33,9.3,-9.97
1,57.49,139.2,3.02,-21.15
2,-40.4,-136.7,4.17,-19.69
3,-21.31,45.5,3.29,-18.02
4,-53.11,-8.11,10.38,-13.27
5,-65.16,-62.41,23.27,1.5
6,17.13,142.56,-3.02,-29.53
7,-47.44,39.97,7.59,-5.44
8,-18.67,-34.2,0.11,-18.87
9,60.45,41.19,3.46,-22.29
10,16.73,116.19,7.2,-32.64
11,-31.38,88.69,13.04,9.9
12,-42.45,-123.94,3.32,-13.1
13,-197.07,122.66,16.3,9.89
14,107.22,-92.96,2.3,-15.17
15,44.54,-20.15,1.33,-22.71
16,-7.9,60.03,12.16,-6.36
17,-161.16,10.89,2.66,-21.84
18,58.55,38.69,4.94,-17.05
19,45.68,23.25,5.68,-18.35
20,34.02,51.01,9.0,-12.64
21,-54.14,-25.75,3.52,-19.63
22,-26.31,-40.11,2.77,-16.92
23,-58.95,-0.91,11.83,-12.3
24,-94.82,173.11,23.49,3.04
25,86.12,-83.61,14.18,-10.81
26,-147.59,-44.15,1.09,-29.78
27,-18.38,19.02,-0.38,-22.42
28,175.89,160.32,1.32,-20.41
29,-40.45,-48.44,5.69,-22.15
30,-22.37,116.08,8.16,-11.84
31,15.08,-20.59,0.49,-13.11
32,-51.23,-32.36,-2.06,-23.12
33,-119.56,94.45,13.02,-9.98
34,55.05,-64.69,7.64,-24.41
35,-65.77,185.12,3.83,-16.28
36,6.62,-28.75,2.29,-13.18
37,-6.47,48.8,2.94,-17.03
38,76.1,35.33,7.73,-5.42
39,-86.3,-88.51,9.15,-13.8
40,-49.45,-79.28,9.95,-13.45
41,87.88,110.01,5.25,-11.38
42,-112.86,16.79,6.21,-13.57
43,-2.56,6.97,3.87,-21.03
44,11.23,4.03,5.72,-18.6
45,3.99,27.68,9.71,-17.27
46,-190.09,-104.7,23.13,1.0
47,10.76,230.5,10.46,-11.48
48,33.44,-97.65,-0.07,-27.8
49,112.18,88.31,-2.42,-26.22
50,-29.88,-7.81,7.17,-18.76
51,-63.06,-59.5,19.21,-2.64
52,-39.95,45.42,-1.19,-22.66
53,19.19,26.26,7.5,-13.93
54,-5.08,140.25,14.7,-5.36
55,-103.13,-11.77,13.04,-5.81
56,6.75,-59.83,-1.65,-26.91
57,-114.42,-9.24,10.24,-13.48
58,62.42,131.27,7.85,-18.42
59,57.59,9.82,1.17,-8.47
60,-16.22,81.84,8.9,-12.92
61,1.39,-102.38,7.44,-9.68
62,-78.59,-5.04,8.75,-11.37
63,-2.87,-5.36,6.3,-12.63
64,-58.61,61.25,7.49,-7.1
65,42.23,-21.9,4.16,-21.09
66,32.61,26.49,0.9,-22.63
67,-52.47,-2.38,10.93,-0.86
68,-64.89,-18.18,6.29,-14.08
69,-22.36,48.18,4.21,-16.45
70,-48.54,-0.08,7.05,-9.27
71,19.64,29.68,3.85,-13.27
72,9.17,-47.95,4.18,-16.32
73,-119.04,24.54,13.23,-4.5
74,-46.47,185.66,23.64,12.09
75,108.9,173.5,-9.89,-26.5
76,40.46,-203.44,-5.05,-40.2
77,-10.52,-5.51,8.63,-22.01
78,-78.11,7.17,8.2,-16.66
79,4.65,17.63,5.19,-12.89
80,-59.0,-5.94,6.66,-6.63
81,-80.55,-17.56,21.79,8.26
82,31.25,223.01,8.3,-3.42
83,60.57,32.95,-1.61,-23.05
84,-33.36,-116.14,-7.13,-41.5
85,-15.87,-18.25,1.56,-32.91
86,-28.23,26.38,11.19,2.6
87,-2.3,71.24,7.73,-5.63
88,-96.29,-65.18,10.91,-4.1
89,-74.98,16.66,13.85,-1.21
90,138.54,113.2,0.42,-17.49
91,-40.69,-10.87,3.78,-17.77
92,-41.54,-34.41,0.46,-23.07
93,-1.89,-62.91,4.24,-18.56
94,-74.29,8.66,8.06,-3.37
95,-110.02,102.34,12.15,-4.1
96,70.99,-4.35,1.7,-15.72
97,11.8,71.01,-3.79,-21.94
98,-58.12,-33.71,5.36,-12.33
99,15.06,20.82,13.84,-10.81
100,-33.49,221.76,12.73,-6.51
101,-11.57,-77.57,-0.93,-19.5
102,-51.34,-59.89,3.69,-24.91
103,-82.91,115.29,16.68,-2.97
104,-43.27,-20.21,10.14,-12.04
105,105.15,-54.61,-2.72,-24.23
106,64.3,97.47,7.37,-14.89
107,-97.23,-32.69,4.73,-19.75
108,-50.53,-70.44,7.86,-18.74
109,-16.11,115.79,10.31,-26.96
110,28.92,25.53,11.46,2.63
111,-107.34,81.18,7.92,-13.99
112,-47.16,-103.37,15.54,-11.37
113,69.92,62.68,-3.8,-30.49
114,-42.61,118.34,6.04,-15.41
115,34.56,-48.82,10.41,-16.83
116,-12.27,-67.47,5.73,-21.6
117,1.13,20.46,9.54,-10.34
118,-17.74,65.03,7.56,-21.85
119,9.72,1.59,10.06,-15.37
120,-57.42,43.47,12.65,-7.54
121,11.53,44.25,4.56,-16.91
122,-132.64,74.85,17.85,-6.23
