,ch1,ch2,ch3,ch4
0,-42.76,22.04,31.56,3.15
1,34.06,35.43,29.65,-2.53
2,16.97,-9.95,70.62,-7.64
3,-18.6,-16.02,59.32,13.04
4,30.58,12.14,26.79,-17.53
5,-91.31,14.16,-7.31,15.69
6,-6.78,11.77,28.77,40.67
7,-0.3,34.86,34.6,-12.21
8,-25.08,63.28,42.35,-3.64
9,-2.62,-53.42,66.62,-26.89
10,-18.36,-20.69,15.52,21.37
11,-20.51,12.73,21.86,21.56
12,-2.42,8.57,15.75,-14.54
13,-8.18,-4.63,58.92,-0.62
14,63.34,6.08,67.48,-3.39
15,-67.1,-19.91,66.69,-6.36
16,-34.42,-0.42,-26.84,1.2
17,-21.82,16.42,22.68,0.86
18,-25.86,-3.57,25.89,-3.89
19,-0.16,19.57,29.28,-10.65
20,8.6,7.69,34.3,41.64
21,-25.88,12.04,63.42,-8.24
22,-1.42,16.0,87.69,-23.19
23,-16.94,-34.66,-22.36,0.02
24,-15.65,-18.51,12.41,3.33
25,-11.83,-10.69,44.84,13.92
26,0.77,6.11,34.55,0.14
27,38.86,31.52,37.86,35.78
28,22.08,25.55,76.23,-32.42
29,-125.23,1.48,35.3,-17.09
30,13.98,22.16,37.8,2.12
31,-14.08,25.01,60.74,14.89
32,-5.31,1.76,-32.31,1.07
33,-8.61,-41.3,37.12,36.1
34,-7.17,-18.48,30.87,-4.1
35,-8.32,44.35,44.3,-30.32
36,-4.69,51.11,95.12,28.16
37,-27.04,-4.72,-11.64,-5.38
38,-21.27,-36.73,12.55,-8.47
39,-4.45,-14.56,32.41,6.23
40,-17.43,-5.81,38.63,4.84
41,27.36,1.65,47.94,-9.19
42,33.43,16.71,40.36,8.53
43,-62.26,25.84,34.07,16.77
44,-57.01,2.02,30.41,25.01
45,-47.08,-20.94,57.21,-22.99
46,7.64,-2.7,16.03,-6.44
47,-3.83,14.84,87.49,1.57
48,-20.36,21.8,1.52,8.97
49,-13.3,2.61,15.43,3.0
50,-18.75,15.2,62.23,-27.22
51,27.43,49.16,71.96,20.6
52,-16.97,38.2,-20.15,11.79
53,-22.19,-48.63,22.88,-13.77
54,-2.56,2.91,46.21,1.5
55,26.0,14.65,24.11,2.54
56,7.07,59.04,26.7,7.55
57,-87.99,-15.32,57.41,8.27
58,-42.66,-16.38,52.38,5.26
59,-16.21,-11.9,24.56,-7.49
60,-14.89,15.82,22.17,8.64
61,-25.35,-2.22,32.52,13.03
62,-8.22,21.64,91.86,26.22
63,10.55,25.36,14.75,-14.71
64,1.36,34.61,14.47,1.18
65,-7.72,-10.11,23.92,1.0
66,11.27,22.35,33.41,10.12
67,-7.43,-10.41,27.42,-1.22
68,72.22,23.08,76.13,2.15
69,-86.85,39.23,64.07,-12.01
70,-62.65,11.95,-30.81,8.32
71,-32.65,-22.3,29.93,7.84
72,-11.81,1.9,28.71,2.38
73,-0.87,11.13,31.63,-3.59
74,-13.18,19.86,66.29,17.41
75,-33.25,10.7,26.44,-9.17
76,-21.85,22.43,58.37,7.65
77,-8.1,16.39,7.67,-3.76
78,-8.41,22.02,28.74,5.97
79,12.97,63.78,38.23,7.18
80,-22.49,-5.38,82.76,-0.46
81,14.51,-23.71,-10.46,4.45
82,79.5,14.82,29.0,41.48
83,-119.6,-12.04,33.02,-12.51
84,-48.18,7.15,34.96,7.4
85,-21.77,49.08,36.49,9.6
86,1.19,5.64,32.57,-27.1
87,-19.72,-31.09,39.95,6.23
88,-26.52,0.53,115.62,-2.77
89,-7.43,33.68,-5.65,37.87
