ch1,ch2,ch3,ch4
-14.73,-15.78,58.93,-17.93
-10.41,63.42,44.91,-2.03
-17.67,15.55,-96.83,-17.16
46.16,-63.83,-23.29,-21.87
47.55,82.49,-11.68,-16.81
-126.46,-14.47,-8.23,-27.91
-44.9,-29.37,4.61,-15.71
-10.45,9.69,1.3,-16.23
17.46,24.95,3.21,-13.61
-31.96,-8.32,60.46,-19.13
-36.19,-5.74,-27.07,-22.62
-7.56,30.33,83.45,-11.3
3.33,172.55,29.52,-13.45
-48.4,-107.14,-67.67,-10.27
-32.71,9.6,-19.58,-15.66
-8.18,52.5,60.46,-22.55
-13.06,-83.22,141.78,-19.31
-4.23,37.11,-101.03,-7.86
-19.38,21.91,-64.32,-18.84
-1.23,4.58,-19.69,-8.08
-9.56,18.63,-5.19,-13.24
-11.8,4.99,40.96,-15.03
-34.78,66.78,-13.42,-9.52
4.33,-48.81,-11.49,-13.2
110.34,92.94,-5.69,-19.14
-102.92,-3.29,12.4,-9.02
-57.27,24.36,17.27,-15.05
-23.23,-24.37,49.04,-15.86
-28.76,6.74,-6.2,-15.43
-20.54,-39.01,141.26,-12.98
-6.4,39.3,3.42,-18.15
1.31,17.63,-75.57,7.75
-57.98,-37.78,81.24,-19.13
-13.25,101.92,-123.62,-16.47
-8.33,-31.75,-21.55,-17.49
-12.69,-6.65,-17.55,-13.87
-2.59,-26.22,29.35,-15.22
-20.14,17.32,-0.32,-14.77
-21.85,54.75,-11.35,-18.79
-4.51,58.14,-4.58,-19.22
65.03,77.75,36.13,-13.28
-32.0,9.47,-18.12,-19.38
-79.8,-9.76,2.98,-20.93
-27.04,62.16,15.82,-10.78
-18.85,37.08,31.64,-10.66
-23.6,-50.86,-31.19,-21.09
-7.69,17.23,77.96,-22.84
-13.32,-37.82,140.96,-28.14
-19.07,-61.61,66.24,-10.89
-18.13,65.56,-123.71,-16.76
