ch1,ch2,ch3,ch4
-50.63,-12.77,40.27,-9.66
-40.29,27.98,31.19,-14.26
-11.31,18.57,0.24,-8.67
-18.6,-23.5,-27.06,-8.88
-25.53,29.78,-4.5,-5.02
-25.54,-15.75,3.05,-11.78
67.26,-23.8,9.61,-9.9
-4.61,70.25,45.34,-14.08
-78.7,97.31,1.81,-8.74
-26.78,-7.82,168.82,-12.71
-23.06,51.86,50.44,-3.42
-29.82,-38.58,-90.24,-18.59
-17.5,-38.08,-77.41,-9.78
9.24,74.76,-22.26,-3.53
4.2,-30.61,2.89,-14.61
-40.7,110.16,17.48,-1.14
-40.71,-100.3,-0.07,-13.52
-21.48,-10.46,23.25,-19.54
-15.1,35.62,23.92,-9.98
13.12,40.99,-33.58,-6.19
74.42,6.49,-3.29,-9.84
-118.0,16.71,0.02,-9.69
-38.73,49.09,13.43,-8.52
-28.86,0.54,99.68,-2.2
-32.9,-41.15,63.43,-15.64
0.72,125.36,-90.01,-12.58
-11.25,-5.67,71.86,-14.84
-10.53,-15.89,-78.6,-13.71
-19.66,24.17,-24.66,-7.4
11.91,50.78,-2.51,-4.21
-32.79,-18.05,3.23,-14.65
-26.81,35.31,85.98,-11.9
-14.3,5.7,24.39,-7.13
-34.83,14.96,-15.04,-16.59
-23.39,16.36,-42.38,-8.46
75.4,-6.52,-7.15,-10.77
-47.19,-9.57,8.26,-9.15
-79.99,15.8,21.56,-21.74
-35.31,49.96,16.42,-7.66
-17.81,36.71,-3.2,-15.69
-10.81,36.79,27.13,-7.99
-16.02,31.43,-29.37,-8.02
8.71,96.79,4.34,-2.43
-26.98,-48.41,112.04,-15.66
-30.64,43.52,-39.53,-14.71
19.97,65.84,-25.56,-3.87
-23.26,31.93,70.79,-25.17
-51.68,-106.1,57.09,-20.06
-30.53,18.02,-95.19,-4.88
-19.69,3.62,-2.06,-13.96
