,ch1,ch2,ch3,ch4
0,-43.62,9.47,40.42,11.55
1,-29.69,22.04,40.78,11.49
2,-34.25,14.78,40.69,12.17
3,9.23,34.75,39.9,11.9
4,-24.55,5.86,41.46,8.75
5,-28.15,13.5,43.0,14.01
6,-33.52,32.48,41.7,14.22
7,-57.08,-5.07,43.12,12.39
8,10.35,14.56,42.57,12.24
9,-18.14,8.8,35.87,6.04
10,-52.27,15.14,39.81,8.49
11,-15.43,14.01,39.43,14.39
12,0.15,31.57,32.61,10.88
13,-12.08,28.91,34.23,11.7
14,-4.0,56.66,35.48,14.51
15,-48.15,-15.4,34.21,11.96
16,-38.02,0.03,36.16,13.71
17,-16.29,19.71,38.43,16.82
18,-56.9,-16.77,38.52,14.4
19,-2.18,40.54,36.68,12.76
20,-34.52,17.15,38.97,11.02
21,10.34,42.09,38.47,15.09
22,-26.18,19.87,42.03,12.18
23,-67.01,-17.94,39.73,18.36
24,-38.94,25.05,35.86,8.49
25,-0.81,16.29,32.98,7.21
26,2.1,5.64,29.32,11.27
27,-35.56,7.56,31.16,7.55
28,-25.88,22.35,35.87,13.78
29,-22.7,48.15,36.49,15.71
30,-36.5,17.6,37.82,12.46
31,-30.39,-10.86,36.81,9.79
32,-18.66,37.86,35.65,7.34
33,-13.44,-25.36,38.04,9.68
34,-31.0,20.75,37.17,15.68
35,-39.1,10.69,39.96,18.25
36,-48.7,-8.04,36.69,16.8
37,-6.65,51.96,39.99,10.38
38,-18.3,22.71,42.32,11.78
39,-49.94,-14.67,42.49,16.41
40,-25.94,26.56,39.05,16.91
41,21.73,37.36,39.53,12.73
42,-37.4,13.69,39.81,14.57
43,-9.55,25.1,39.59,16.75
44,-20.08,-2.95,39.18,17.04
45,-20.82,20.66,40.04,13.27
46,-42.3,22.06,41.95,14.08
47,-31.31,71.83,41.73,22.91
48,-18.83,-7.56,35.95,10.7
49,-12.22,21.13,38.06,13.08
50,-16.41,2.07,37.24,10.6
51,-16.74,17.31,35.0,11.66
52,-25.9,3.18,38.17,16.5
53,-16.76,54.9,35.37,18.13
54,-53.83,-58.1,40.53,14.53
55,-50.62,-10.12,43.48,18.85
56,-26.33,12.49,40.11,13.01
57,12.87,52.39,37.38,12.68
58,-10.22,17.68,37.71,12.56
59,-21.65,26.67,38.94,13.83
60,-4.26,25.05,42.79,17.3
61,-54.73,8.96,39.11,13.39
62,-8.74,17.81,41.02,12.27
63,-10.42,14.18,37.78,13.8
64,-62.35,15.09,40.88,13.71
65,-38.57,12.16,40.54,14.96
66,11.27,25.11,43.54,11.8
67,-4.02,-13.98,38.57,10.17
68,-18.13,48.12,40.95,12.03
69,-21.47,63.8,42.09,12.99
70,-33.62,27.22,38.99,8.02
71,-22.75,31.26,44.55,16.59
72,-47.13,2.28,38.94,12.52
73,-23.38,34.96,38.14,19.72
74,-39.43,-29.29,37.6,9.74
75,-28.55,-1.59,40.71,14.12
76,5.66,17.64,32.87,14.31
77,-4.45,44.13,36.46,11.54
78,-35.07,0.01,38.36,12.4
79,-15.3,-2.19,42.29,14.74
80,-78.81,-19.68,41.52,16.37
81,-39.21,49.72,39.15,13.18
82,-1.12,75.36,42.76,15.28
83,5.32,34.7,34.75,12.07
84,-45.08,-65.43,37.85,14.11
85,-55.67,-13.43,39.28,17.2
86,-25.53,32.82,36.73,9.88
87,-5.76,8.63,35.25,10.65
88,-12.01,34.99,33.19,15.33
89,-27.05,37.76,37.19,15.92
90,-39.12,-14.52,38.77,13.15
91,-18.48,74.38,39.76,17.78
92,-22.54,3.18,33.51,13.74
93,6.82,12.89,35.44,13.5
94,-13.11,32.62,36.0,12.76
95,-46.59,18.85,40.86,18.79
96,-48.06,-8.33,38.81,16.33
97,-17.88,-15.91,39.66,18.14
98,-11.63,108.52,40.65,23.82
99,-83.16,82.85,33.4,18.99
100,-26.39,-104.59,30.14,8.66
101,0.84,-13.89,34.81,8.83
102,-10.8,27.7,34.2,13.23
103,-13.01,12.27,34.84,11.7
104,-19.07,13.71,34.22,12.71
105,-18.33,28.13,34.16,12.63
106,-15.38,37.58,34.35,14.19
107,-34.86,6.02,33.4,10.76
108,-36.38,30.73,35.88,17.57
109,-10.66,10.9,39.36,14.21
110,3.14,7.96,35.15,9.02
111,-48.53,-16.52,36.14,12.74
112,-17.84,26.54,38.19,13.34
113,-7.4,22.32,35.14,10.43
114,-41.43,52.06,36.56,16.69
115,-26.32,43.37,37.45,18.63
116,-35.97,-29.17,30.47,7.08
117,-42.41,29.66,36.08,14.99
118,-14.36,4.47,37.03,16.25
119,-10.98,-19.3,38.55,20.87
120,-1.05,11.77,36.46,11.18
121,-43.35,34.36,35.21,12.01
122,-13.54,57.04,36.38,14.66
123,33.06,37.29,34.66,7.94
124,-18.71,34.92,37.25,13.44
125,-22.74,-3.88,39.27,13.39
126,-29.78,4.47,38.0,14.01
127,-31.18,38.59,37.61,12.38
128,14.96,13.56,35.98,9.43
129,-51.48,-0.88,37.88,9.72
130,-38.91,-15.31,42.09,13.15
131,-37.26,4.23,42.71,13.17
132,-43.32,14.07,43.5,13.69
133,12.0,100.2,38.73,12.76
134,-27.11,-9.26,39.52,15.26
135,-48.25,-8.84,39.82,15.71
136,-14.71,1.51,38.06,10.91
137,-21.16,11.25,44.85,13.52
138,-8.49,68.11,43.01,16.51
139,-13.25,32.87,41.6,11.24
140,-49.6,44.73,43.24,12.4
141,-54.14,-79.62,44.47,13.03
142,22.76,21.84,39.44,10.96
143,-13.04,41.06,38.0,11.03
144,-31.7,1.67,41.81,14.73
145,-49.89,25.72,43.76,17.71
146,-62.82,-33.87,40.8,16.95
147,29.94,30.19,39.26,12.03
148,-12.51,26.39,40.23,11.63
149,-14.29,23.31,43.22,13.41
150,-11.48,40.07,44.82,12.3
151,-44.89,-8.9,44.44,14.08
152,-3.5,29.2,39.82,12.85
153,-70.03,45.09,44.34,15.48
154,-27.97,-67.79,41.31,10.41
155,17.44,24.6,39.27,9.01
156,7.48,29.62,36.09,7.64
157,-38.19,-3.91,38.02,12.7
158,-21.7,22.84,36.85,9.38
159,-26.49,8.02,39.46,12.72
160,-15.78,51.88,34.77,11.02
161,8.88,39.15,35.38,11.66
162,-11.83,37.72,35.73,11.31
163,-26.65,-38.44,36.32,6.59
164,-23.62,7.72,38.26,8.99
165,-22.33,-0.52,39.55,11.9
166,-49.99,-6.11,41.81,14.76
167,-51.39,33.71,42.26,16.95
168,10.42,-0.2,36.54,10.04
169,13.96,-4.47,38.75,5.44
170,-1.36,44.02,41.72,10.2
171,-37.23,17.77,42.76,13.27
172,-10.6,32.48,39.65,10.14
173,8.58,60.74,38.81,6.4
174,-35.6,21.4,42.08,11.84
175,-68.14,-4.36,40.76,9.31
176,-1.21,-14.73,39.45,5.59
177,10.16,-5.95,37.26,7.03
178,-5.2,28.62,40.46,13.29
179,-33.81,8.75,40.07,10.2
180,-40.56,15.03,39.68,10.45
181,-37.96,20.83,39.0,8.3
182,-22.91,20.92,37.06,10.18
183,-0.19,25.49,39.56,9.3
184,7.55,9.86,35.32,7.68
185,-23.34,46.75,36.85,7.94
186,-70.64,-3.75,40.14,11.02
187,6.72,28.07,43.66,9.13
188,-0.48,30.29,37.56,6.94
189,-29.03,-2.65,43.1,11.28
190,2.36,24.24,37.0,6.43
191,-12.99,49.65,39.26,9.27
192,-29.56,1.17,39.0,4.82
193,-8.91,-8.95,38.36,5.33
